,IRIS,LIBCOM,TYP_IRIS,C16_PMEN_MENSFAM,C16_PMEN_MENHSEUL,C16_PMEN_MENFSEUL,C16_PMEN_MENCOUPSENF,C16_PMEN_MENCOUPAENF,C16_PMEN_MENFAMMONO,C16_PMEN_CS1,C16_PMEN_CS2,C16_PMEN_CS3,C16_PMEN_CS4,C16_PMEN_CS5,C16_PMEN_CS6,C16_PMEN_CS7,C16_PMEN_CS8
39879,765750802,Saint-Étienne-du-Rouvray,H,19.80574578818614,87.40624916706878,149.75697664113665,272.27105104373976,629.9207124158905,340.08882632016844,0.0,75.78598237651649,10.0420161240732,210.13547318079992,341.6178127625718,491.4124478824159,267.6182971222017,102.63753192761138
39881,765750903,Saint-Étienne-du-Rouvray,H,12.24003648490576,312.7091442538499,349.6276367961987,549.2456172865269,1286.830702655653,259.17917708364706,0.0,81.67311633885562,254.6259474457625,451.9648090909165,431.0270874151429,565.2366833037601,567.8668344513409,417.4378365150033
39941,766400101,Saint-Pierre-lès-Elbeuf,H,10.02861467173518,105.30045405321938,155.4435274118953,541.5451922736997,1098.1333065550025,195.557986098836,0.0,65.18599536627868,125.35768339668977,371.0587428542017,340.9728988389961,576.6453436247729,566.6167289530376,60.17168803041108
39942,766400102,Saint-Pierre-lès-Elbeuf,H,60.17168803041108,260.7439814651147,411.1732015411424,952.718393814842,2015.7515490187711,606.7311876399784,5.01430733586759,100.2861467173518,285.81551814445265,686.9601050138598,972.7756231583124,1118.1905358984725,1007.8757745093856,130.37199073255735
39943,766400103,Saint-Pierre-lès-Elbeuf,H,0.0,55.15738069454349,90.2575320456166,641.8313389910516,837.3893250898875,150.42922007602772,0.0,35.10015135107313,155.4435274118953,491.40211891502383,280.80121080858504,270.77259613684987,521.4879629302294,20.05722934347036
39981,766810101,Sotteville-lès-Rouen,H,59.27311160943698,218.77877554735795,250.7423646920365,426.90659663779616,828.8931718061382,246.09156507875193,0.0,58.29348422928945,241.7795567542568,393.2421196065012,478.438375611452,317.8341620783904,410.4009042529888,130.6969828386392
39982,766810102,Sotteville-lès-Rouen,H,72.4399412710432,170.42553658097924,289.1597600117612,660.4093198384498,1150.8187417234549,294.4648389202695,0.0,88.68042493296743,413.5306820849218,654.4799948103971,512.0319822748672,333.3686370301024,553.1897833849326,82.43663382776892
39983,766810103,Sotteville-lès-Rouen,H,67.89666855702212,178.5709828670746,235.9452014558396,544.5581493675281,1259.2504726245572,289.5807690358515,0.0,87.60545093596726,602.7666304303848,617.517002194044,378.5586292225916,392.4273130666209,407.4364180777121,89.49079998055234
39984,766810104,Sotteville-lès-Rouen,H,53.83764851720032,118.45775528754596,246.8197701045337,870.7664046448883,1463.163742809709,437.04520354975716,0.0,173.50128676763993,437.773406143594,592.6125899840865,685.0480156786411,434.0246862499381,783.6080223966532,83.52251769308164
39985,766810105,Sotteville-lès-Rouen,H,69.18801411667408,190.16271634769197,326.00613494710103,444.74287653037953,1452.7052973780612,576.0916548852197,0.0,86.8916796703499,117.33301633653636,518.6489109058358,896.0956073510367,668.227364953846,529.2900620430056,242.41005294451745
39986,766810106,Sotteville-lès-Rouen,H,5.20145729099882,54.75662283777356,51.29989705533544,374.594836034675,384.49685269295145,68.9608916938082,0.0,14.29258310645779,150.09907487487908,217.375781618216,196.1910321955309,95.27467720795198,212.6709908711755,53.40641773133116
39987,766810107,Sotteville-lès-Rouen,H,30.32664035283663,100.12724525667828,141.57081577341518,414.0259378970117,692.9845195808169,300.788362155145,0.0,36.2084877055215,61.01787954859521,341.3430633624165,419.3193659014623,397.6974808399065,310.9160759639931,113.32116769400866
39988,766810108,Sotteville-lès-Rouen,H,27.63736354509435,213.4282614842056,265.2310819019999,340.8803715307371,660.3584020180439,332.2786829009929,0.0,53.64486719438226,147.44250212256912,298.4161042227119,433.5532473313911,457.3494340058525,291.7223876268956,157.68562087727113
39990,766810110,Sotteville-lès-Rouen,H,19.22198751076726,48.42913565319861,203.24355756276515,396.5693285987086,731.9631652146344,159.15419453468198,0.0,67.02090732078568,68.3226602893017,460.0172500604445,242.52544756036863,196.0679842058684,478.6822157727435,45.94490386524364
39991,766810111,Sotteville-lès-Rouen,H,6.50697329005364,125.56206510165796,199.04150487255876,384.0111730087657,699.764030159475,251.18263714283097,0.0,61.17312385549087,114.44287325151312,371.7463161705183,421.5438602445413,365.4223453158487,257.01420925232264,74.72565548510723
39992,766810112,Sotteville-lès-Rouen,H,36.71214881272011,108.34990732384288,133.76442742939926,655.5828747434443,951.9460273337062,192.00976956618226,0.0,118.50542176478704,287.0283565205247,510.4983511910917,321.1426218462144,306.0851703760339,498.8691397555265,36.23609375511674
39993,766810113,Sotteville-lès-Rouen,H,74.56459091778834,161.84055922994995,477.78669141181376,528.9884415808871,1020.4781819057024,398.90316673895256,9.18335206800939,97.2134727640421,136.24243167446673,340.0119806409127,696.0556791719526,488.2083552056745,787.5655716095036,108.0807886505324
39994,766810114,Sotteville-lès-Rouen,H,32.61332326180912,149.02129914334276,419.2688367663287,427.9071703434277,440.0040064688965,491.8255295516544,0.0,30.031450769478795,60.18108623011988,224.6373557509128,494.4993104873476,336.2918696819499,620.9812487532809,194.0178438623693
40018,767090101,Le Trait,H,35.6248276419315,117.0530051092035,213.748965851589,585.2650255460175,1104.3696568998764,391.87310406124647,0.0,15.2677832751135,162.856354934544,300.2664044105655,371.5160596944285,880.4421688648785,605.6220699128355,111.963744017499
40019,767090102,Le Trait,H,50.892610917045,234.106010218407,346.069754235906,625.9791142796535,972.0488685155595,279.9093600437475,0.0,61.071133100454,45.8033498253405,315.534187685679,427.497931703178,854.995863406356,748.1213804805615,55.9818720087495
40021,767110101,Le Tréport,H,20.01769948472856,152.0298987967632,238.18017478159567,408.891878559292,424.5646667823968,173.4803806582428,38.56443809181366,59.06014429167824,122.23407501073844,60.30605214235888,214.02413259121423,315.8289068303661,517.926795034067,89.22015507078243
40022,767110102,Le Tréport,H,24.83477651108976,167.23288867643953,222.90952160869395,530.4690363453068,778.4116120958722,198.93112638674813,0.0,64.24958897651553,74.00785245201556,259.7378543521706,359.3391486579344,396.2720724277565,628.2794633095563,140.9029814482015
40023,767110103,Le Tréport,H,10.00884974236428,65.87962281193072,111.48859245095969,405.1710667209324,723.5516625176679,167.19234275423813,14.82592676872548,24.83477651108976,34.72421228315116,242.05526503234051,354.6414086556717,456.4395478011688,325.6179738747662,30.15302607117944
40067,767580101,Yvetot,H,23.51784626369144,281.02364625707594,512.2886421174658,614.473033320719,473.3736329715424,246.25080676614812,5.4253311459099,130.41198487522863,202.82747583813423,282.6564087454439,307.69849935192525,341.85110274756863,781.2052022272248,98.85160276520698
40068,767580102,Yvetot,H,51.54959839060624,201.44830583844347,329.5927741338927,653.6018540017518,994.7315222364138,206.22235685733548,0.0,122.5988322560856,412.9834977894412,512.6891655718725,403.3053158513519,432.9499111995099,501.5341308729107,51.08555791727166
40069,767580103,Yvetot,H,66.24348544180498,139.39455468135452,222.928664749565,650.7701993676772,968.1429726459348,326.44663866868285,0.0,61.46795739476902,239.416904135071,321.4671561064191,595.3629758229941,526.2499029190118,557.7162201075954,72.24539906915868
40070,767580104,Yvetot,H,33.10370421385699,232.26372825717465,304.7261182823701,359.4066336713264,575.2286646518883,544.2199027703464,5.52781952648452,29.16844533347634,58.87843343780163,218.9702386938257,519.5195693316189,658.9626705889978,362.22131990122176,195.70025503353625
40071,767580105,Yvetot,H,16.87279597561556,119.80326350334092,187.13732208152808,708.9914624194282,1119.2162820465564,222.03061024231363,0.0,71.09972650891827,207.56858138039863,413.0375960336547,374.3956945493794,581.8150006872962,647.8519526975008,78.28318441163483
40086,770140101,Avon,H,95.54086998134268,149.06908914522143,175.1838958777655,274.70237471998104,1038.923947054394,394.5659806130549,0.0,112.57297956516832,152.25968001495178,271.831903250123,707.9585260721867,497.8819808159257,267.0206449057313,118.460442767673
40087,770140102,Avon,H,99.78029188681596,309.1971050713157,561.8111456396822,831.010655358711,1726.514103251062,451.9792744209655,0.0,151.6173151816089,945.3510688213178,925.7610896139676,632.911814789693,401.9335226290872,832.583989440559,90.13377515231896
40088,770140103,Avon,H,61.99274423990422,263.9183495564639,413.1894945723835,644.0738272674665,529.8079648648343,186.80546029894205,0.0,57.40998042355832,500.5477931707276,411.7110168943697,264.1442317985956,162.06476454356783,635.8060838433579,68.10397012581753
40089,770140104,Avon,H,55.63335585881576,177.36707913954692,384.7704539633599,620.6208969114161,1391.996932748763,562.1937012972346,0.0,45.71348661363054,366.3951316774123,734.8845683659997,969.594539945226,339.95295221737143,657.8148009545354,78.22694014496108
40090,770140105,Avon,H,70.80465225777068,143.05389739042758,312.4506078149124,639.298947335539,1032.7238534598944,161.18637156782265,0.0,64.565839478836,628.4262661339566,557.4005339003503,321.97523115928163,131.8939263100834,603.0564803848488,52.20005245900998
40112,770370101,Bois-le-Roi,H,9.84241406650818,68.89689846555726,187.00586726365543,713.5750198218431,1599.3922858075794,280.5088008954831,0.0,147.6362109976227,1210.6169301805062,472.43587519239264,349.4056993610404,152.5574180308768,497.0419103586631,29.52724219952454
40113,770370102,Bois-le-Roi,H,59.05448439904908,137.7937969311145,157.47862506413088,723.4174338883512,1476.362109976227,231.29673056294223,0.0,157.47862506413088,1023.6110629168508,669.2841565225563,231.29673056294223,123.03017583135224,561.0176017909663,19.68482813301636
40129,770530101,Brie-Comte-Robert,H,56.22879000369837,197.9519011612923,262.14685640974625,882.2225025876386,1936.1808636018495,528.0365647274922,4.14528992581504,199.40916690801123,537.1028304745065,923.8320833437666,812.8704531877561,668.1593245502916,660.3437683076786,56.90456179389185
40130,770530102,Brie-Comte-Robert,H,126.44176685002292,662.7061145454924,587.5657798345195,1440.3690368566265,3169.379853439057,1148.5481496366162,0.0,370.4385043527005,827.1886608448465,1758.7716757963449,1670.28033129349,1623.7425203596315,712.2201857036213,172.36882281169977
40131,770530201,Brie-Comte-Robert,H,114.8656722694299,273.0505562528048,454.2845922734397,1318.78088812804,2773.6071173005,735.1312946971101,31.79951443905412,258.67625954652505,831.7973833288652,1394.6006394501703,1148.5402435202727,794.1027579028171,1153.9600725161306,56.24325021748852
40136,770580101,Bussy-Saint-Georges,H,51.3836057344613,63.30826657766034,97.30545067289474,538.9036411760537,1737.656624107021,180.29266003690088,0.0,261.6835861323899,1027.9815842666933,576.7761385620777,326.4029432964704,154.477147964007,268.261461996675,53.26738608667855
40137,770580102,Bussy-Saint-Georges,H,83.36001593944246,209.0875315181186,139.47640242319207,920.19563043924,4862.736334230836,518.6749478472659,0.0,714.6264654958746,3011.428130791513,1434.764889472542,886.8772688318703,341.1717335676123,286.318890179496,58.34348405918698
40138,770580103,Bussy-Saint-Georges,H,8.4261739781548,59.71812457422698,50.64777306410235,357.526381887266,1348.176907084229,52.1181385944642,0.0,111.99102695814788,829.9125538561492,449.7618254245096,167.3655039142441,113.8429976331702,176.81126801805155,26.92832337817092
40139,770580104,Bussy-Saint-Georges,H,374.3218249091952,1060.304489047864,1097.547987895345,2138.8985017976897,6738.576959218415,2327.310448982178,16.29797015766736,828.4500648513877,3201.853826546281,3467.371294453727,3691.317376463675,1538.6071771986176,520.317256238614,472.7452459407163
40140,770580105,Bussy-Saint-Georges,H,46.49184101027982,196.3667778146376,143.28370633356352,256.17036854800057,773.222044633393,444.5104150974369,0.0,60.65685093690173,228.6080736617748,467.2595128891965,652.3644826157367,278.41318416205013,133.1025042186757,39.6405449529758
40148,770670101,Cesson,H,68.5050787206819,188.62467627017315,223.1009386709202,743.9062390152419,1621.8967602157757,372.4198627194429,0.0,98.03199219602628,395.6225919957636,894.4778469188634,790.5322055919496,290.51659338358223,677.0868667963637,72.185458729687
40149,770670102,Cesson,H,47.37137874865797,139.73570346930174,225.5136490710447,466.5997278445505,2008.2372191031584,337.068000176591,0.0,56.98659991511033,995.6590412388622,833.0293333694943,518.1892220929391,278.9961924386716,490.93785877443406,50.72743058379258
40150,770670103,Cesson,H,31.70054995803588,69.47102933468204,147.4923392028634,768.6015457655593,2114.4946853828296,388.6596755657899,41.20084232751099,122.2328673871192,826.2751530948441,1233.809618823411,479.0257312000634,193.55588340204253,603.6618434125247,20.65788556224412
40162,770790101,Champagne-sur-Seine,H,98.32257747703258,257.84100460265984,223.19043481416008,416.065848492384,1177.2625581470763,430.5434831665222,0.0,122.52343797411862,138.86000037020744,433.2463877993664,700.2572045170629,607.6262597537465,398.1587128498891,202.5539034354442
40163,770790102,Champagne-sur-Seine,H,20.1565880150186,81.5307524435288,161.02323607596938,370.8812194763423,662.8616259261927,345.4118052672609,0.0,50.28030104376227,84.94193225573613,264.24258125311667,497.1603802467116,322.1700907103007,388.1840914409954,34.88585025368989
40164,770790103,Champagne-sur-Seine,H,77.61379570147126,107.00911258213156,76.43508041580824,437.79339151234586,1035.886243733058,104.10347594637938,0.0,68.35569041292189,159.2515509463461,467.7969663903805,533.0303991210554,246.56857726462167,307.7855234509425,56.05239230492605
40168,770830101,Champs-sur-Marne,H,59.27273494890114,161.19897765656015,214.08685929905727,1000.6592716782096,2438.782853065265,370.5172712143533,0.0,217.32253611400597,1071.6596263422216,1029.7019376838998,579.6517239377122,439.9881716137231,831.1806680657509,75.0133041050332
40169,770830102,Champs-sur-Marne,H,76.43728096348804,256.82129266846505,338.3993526542473,734.8335173893813,2088.9416232376343,588.1934961526821,0.0,156.2263387639151,834.096688062434,978.9734914713372,997.8210357234946,578.7189290779007,424.4374629483341,113.35261701848252
40170,770830201,Champs-sur-Marne,H,176.9080702015055,215.4889679126169,269.3503982469384,684.4301523118756,2306.338921481051,987.0181089252985,0.0,133.1422439171491,528.2471613029977,989.318975003046,1357.9580449932978,883.0039048656771,592.1967016025754,155.66758739454244
40171,770830202,Champs-sur-Marne,H,157.79047547939908,131.63078391946178,246.30318250415945,684.6867689878427,2418.5951097821576,853.9702736845643,0.0,150.92259223923034,804.7072007917832,978.3909517278096,1095.373266063556,899.2891759647297,406.76042531839073,157.53298225208528
40172,770830301,Champs-sur-Marne,H,111.67880863337103,64.1800614328007,77.36859645656548,663.9263871881453,1468.780301034565,264.1599815452321,0.0,92.80856862154624,791.1754302506343,589.110861922411,395.8448349121288,230.6772447185029,489.4543704325785,61.02282543287744
40173,770830302,Champs-sur-Marne,H,26.43804163924952,58.81603062159176,109.52764864176062,256.6231877242272,1239.4711116054712,491.3161661678947,0.0,49.95763000872089,443.87675099963,417.7838628704304,668.2916982619394,421.5022227116809,135.1557460425589,45.6242755052344
40174,770830303,Champs-sur-Marne,H,296.01123871178,575.6496732152898,418.46527650286686,179.87986871450016,453.4194879942655,195.63478947138236,0.0,47.6828040353929,294.2806099585122,335.3703194477832,396.2819235073614,121.76727478682032,74.03740763374566,849.639995240469
40197,771080101,Chelles,H,68.97177826041282,122.01646743486424,143.48899592928217,849.8111797979433,2899.588029971977,555.7988447365016,0.0,516.520219188567,431.5129704749247,797.1896519977047,881.5255473424679,1264.188438188061,623.0561383873713,125.68233055188468
40198,771080102,Chelles,H,45.81909648163876,76.44338907586342,147.54045410865905,416.18231460284863,1362.5062802317257,323.103584458453,0.0,178.9684735302268,236.68152253564625,449.00608557505,550.6624928867703,527.8171803950135,364.5090376614949,63.9503263749868
40199,771080201,Chelles,H,44.692243775224426,186.99552863429423,225.8440215464904,714.4076716963403,2092.480382863263,304.07930237356345,0.0,178.5952440606651,575.8753304886485,863.4083382721128,627.5233066309256,609.8198033153813,617.3990973092502,95.87803081219243
40200,771080301,Chelles,H,14.5386160716817,79.95399836952762,137.95556467286335,350.2010340065806,1439.293144575306,385.2533747852545,0.0,142.34890146587676,318.7955307098591,476.5187596339318,567.1737967854043,530.8141599479378,275.802037139468,95.74254679873576
40201,771080302,Chelles,H,30.21530739533443,51.00315518797411,73.27089986928434,449.242088712724,892.1945087247929,133.36586448167864,0.0,54.58547470452699,377.1823423841293,318.3429970705933,230.0756488849988,198.8906167710772,433.4273991764053,16.78734538005746
40202,771080303,Chelles,H,18.00125109194394,48.34479457409811,44.19027184377326,499.77837045198623,1904.3796918489431,286.48705033041847,0.0,142.84415131817437,561.62636877131,663.0373949423024,562.580067565577,424.9338006468958,417.1125373543694,29.04710954253417
40203,771080304,Chelles,H,32.5601487388071,70.12539219637597,89.57160581450302,291.2625187421234,1068.0855795691036,478.2790443995193,0.0,75.60645978639751,152.33333033798408,258.7201054511574,649.4289893929134,513.3227501626529,265.9752334651003,114.49742086422673
40204,771080401,Chelles,H,169.05189135673012,397.27061151370685,496.4682272516257,954.496545586027,3560.8331920641845,997.6888718945584,0.0,404.4602820244917,809.0521696400449,1550.9141542062746,1702.985761197609,1340.7828926598816,546.2457849143647,221.3682950241663
40205,771080501,Chelles,H,86.02707105797155,260.3315401330923,527.2732870166994,992.8881406120148,1716.1831170958055,750.305181902577,0.0,241.3529544940616,518.7927032264093,881.3017656482496,962.3074193636036,658.3471549285887,964.2691565937192,106.63718356352882
40206,771080502,Chelles,H,105.0465909324711,283.3905930318785,421.88628245735583,648.2058851034499,1252.1153291181936,233.6161563379419,0.0,33.16682621867382,589.9266672362922,857.8772316752718,639.1024326529337,292.14083376318257,439.9339582252196,92.1128872097173
40207,771080503,Chelles,H,55.37771137196642,90.67487769224203,207.00720015704263,201.5949349637224,1186.697015557167,541.138310880259,0.0,51.99601328658224,49.77607210922392,387.4632425879519,639.9491088389882,698.0531356040719,337.6033319906889,117.64914620489272
40208,771080601,Chelles,H,73.77942820034691,160.3175819130374,226.5523839840669,981.12116339768,2920.271585099968,384.5492240945544,0.0,134.99223551456825,1144.5613097487644,1111.7128879207846,739.0212620159533,662.5088301466027,866.7195926954719,87.07524864750864
40209,771080602,Chelles,H,41.42347584117794,143.75963126672136,220.14097275878424,526.3296057383416,2295.302801398136,632.1642078535158,0.0,160.23680254302212,412.4634344617029,882.2719715347924,972.4091904203672,924.4926816001602,388.5230646447342,118.72354965189766
40210,771080701,Chelles,H,94.28028729113414,240.3307715648848,310.36804504252126,723.4275810066546,1368.038301922595,382.156579220169,0.0,123.23851726535324,630.4286909602615,665.8052324353246,779.6442239261744,413.6966673709054,426.3188248112994,79.4694092786406
40211,771080702,Chelles,H,72.91320731256758,206.84776985329387,326.6976361795958,683.7529957858358,1685.7663930067158,284.5147747919157,0.0,138.31510613410865,727.5922653467096,864.3092607256342,555.8170560495329,401.5945301957227,495.7277118630106,77.13684661520564
40212,771080703,Chelles,H,92.21514967199346,112.0520233591544,266.31558784340496,501.9171443295147,1807.068847648607,597.6913723507444,0.0,161.2019818500479,304.2498587597798,496.1975791293923,897.8057420498684,834.0530893374686,418.0568302610234,265.6950438158386
40222,771180101,Claye-Souilly,H,27.04564246410603,77.63246844047775,138.7626999684232,679.1957297364073,1882.116026440114,246.74025094331756,0.0,323.9572220478862,508.07429719511896,709.9219531407116,493.3143659780552,551.7241098353005,382.8867812053121,81.61408859046126
40223,771180102,Claye-Souilly,H,28.642225127994195,158.46091843378463,246.80198685252023,723.6560730801419,1485.1784692805882,333.1446342460166,1.978517959844418,102.92934719041406,525.4465265766603,948.2550485954182,508.28000846111246,306.6780025104915,551.566963081995,30.7498926451099
40224,771180103,Claye-Souilly,H,57.67708711821978,176.22978095751142,252.5044411526377,553.1475678412226,1264.696664209686,275.5012413646791,0.0,84.98706855843959,334.37674980676775,708.4068405465187,654.032316905611,345.45829340039944,407.88034505616673,44.61516837005331
40225,771180104,Claye-Souilly,H,115.88897080623248,179.0692341599387,171.1963522265424,776.7606332325319,1794.1434900215022,509.800737923189,0.0,176.7124975873944,374.1767395902653,858.6739275721646,942.2056673078544,529.0708792873984,607.6806625295033,58.3390444953564
40229,771220101,Combs-la-Ville,H,18.48437740856708,100.88742725979372,134.09119142045262,703.9183315172228,1076.3808948432957,76.53031441303348,0.0,59.54932939631658,512.4861198917501,573.0913209211441,287.15001309215074,174.7795917778635,483.18411115758175,20.05205062555868
40230,771220102,Combs-la-Ville,H,19.38789788474792,109.81554695071722,86.16126019518413,559.3194014574344,1464.5210404064694,294.49437387679683,6.57037709502692,149.17957338250926,609.9439886999552,600.7189622058738,490.7725348385606,317.7283334437075,328.20149037632746,30.58426072938918
40231,771220201,Combs-la-Ville,H,45.66792972029679,204.8782161780964,276.3948507078765,405.3978371775791,1206.471252816288,454.77446159729436,0.0,72.44515855359073,305.1452237500723,398.8607663122461,762.4744722841626,596.6614657489064,279.3876929000727,178.60976864838042
40232,771220202,Combs-la-Ville,H,16.22736128617779,106.21998828907488,115.58775668419725,260.0652669910617,788.4640414160565,135.9772386246554,0.0,71.81593479089126,394.7703940616435,267.62325983941173,241.07787838962832,144.37125575197848,295.9455372957983,6.937393161871856
40233,771220203,Combs-la-Ville,H,14.70078497620418,91.39534578438816,165.55960974917997,191.06916194164495,1025.1861838041848,405.48121992430197,0.0,13.8830762856048,174.66994800131096,451.1973048465031,511.2096002757257,551.9110186894459,164.3006160212268,26.22074206008698
40234,771220301,Combs-la-Ville,H,41.72208674581087,41.86440504440878,81.76188979880051,327.16333669101647,784.6572195488188,319.9047934246029,0.0,50.06041671098116,128.95109541093302,306.9244726311213,465.71710270694007,352.5462361415628,253.08329900366044,39.79110864825951
40235,771220302,Combs-la-Ville,H,33.00489754048017,48.70350136564957,48.13851125510506,291.21511861005484,1454.754516098689,421.9093979471235,0.0,115.27278022063896,155.02795089582713,504.25464418862987,635.2173792092216,568.3668026163507,252.2637516415604,67.32263404487371
40236,771220401,Combs-la-Ville,H,51.8074313791344,131.64162892978288,156.30284611787272,480.3315590455383,1368.6574721378684,360.3354471689266,0.0,77.93629834395539,444.7709065892564,714.4562968373152,555.626624492332,458.93658803592285,280.2751824032525,17.07448807708904
40237,771220402,Combs-la-Ville,H,5.51205376865752,43.29224625582352,94.64504836029784,456.9163035771098,1227.6039671306337,142.86377114986337,5.97410113780294,43.40676110946143,537.7899147738044,490.6138479535032,217.526026146734,184.67348223253336,488.27524762292825,2.57400926561816
40238,771220403,Combs-la-Ville,H,35.57684598791168,31.75208908501269,39.51635384822285,310.0804456977781,942.7748742322038,151.43034781993202,0.0,58.55430932376585,324.9672565238777,393.98879049163935,336.0171111943415,174.61674223426937,190.7394836388254,32.24726326434198
40239,771220404,Combs-la-Ville,H,7.90081045421884,39.74158698171928,89.88898469303014,368.9956273152103,827.1039365893181,102.01775075984145,0.0,70.03429134652436,282.0132674459028,400.0232451309243,229.1386568061082,119.5484661453423,326.7904106553944,8.10035926314177
40248,771310101,Coulommiers,H,45.63645448408754,137.17869412803768,281.8516993541633,976.5943221728792,1360.0413388092938,269.4992935542773,18.06981588795068,110.18539189601314,328.264256132136,643.331267306008,534.4254138094743,525.3516822930197,847.9423469271314,63.2316282510057
40249,771310102,Coulommiers,H,73.82888398033263,194.384654784044,228.17472417538923,355.08393296628617,1275.19626906159,736.6818364137083,44.4060295049971,21.55427056101607,28.09802977586972,200.12490494269028,973.7289004992124,886.9830902623955,446.97654419135006,261.4785316438192
40250,771310201,Coulommiers,H,43.83902507537379,180.72057386450072,278.18932687329306,545.4775057217734,1139.7077537791397,291.23178029326965,5.75977730681856,63.21172228352551,249.6535900733563,505.01470978395054,580.7470448405725,430.69660033752297,591.4012034255768,52.68131755602734
40251,771310202,Coulommiers,H,26.9303143271099,304.6801112707427,395.581060207514,373.0349765557768,510.9284347349848,316.8450825452686,25.05845633444053,89.70452775505932,193.3884574557786,380.331219048092,475.5483024670102,261.6486165215401,373.3551999412266,128.96520011824947
40252,771310301,Coulommiers,H,84.54171406635749,254.03748991750604,432.63443732275937,804.7769745554308,1866.4092148687232,804.0985655306664,12.22830895645824,135.0232529656655,213.84647757936776,854.8547927035241,1233.7073405705523,898.5990365225919,744.5303997420417,153.70878722124178
40260,771390101,Courtry,H,20.27980922098568,65.90937996820345,111.53895071542124,648.9538950715418,1632.5246422893472,218.00794912559604,0.0,167.30842607313187,456.2957074721778,714.8632750397452,491.7853736089027,278.8473767885531,552.6248012718597,35.48966613672494
40261,771390102,Courtry,H,30.41971383147852,65.90937996820345,157.168521462639,654.0238473767881,2408.227344992049,390.3863275039743,0.0,152.0985691573926,877.1017488076307,866.9618441971378,608.3942766295704,532.3449920508741,613.4642289348168,55.76947535771062
40274,771520101,Dammarie-les-Lys,H,88.17943017537388,134.75291466527628,126.359422917824,691.4054713509091,1492.5326249428192,291.76228345263985,0.0,182.89843033634844,379.6707880544264,575.9580766270864,452.50138343248574,482.62922881410543,681.1424069944244,70.19183324596578
40276,771520201,Dammarie-les-Lys,H,45.12398145039551,247.59791271607148,288.46866236591103,453.99668126532384,1489.1723223412566,384.11604283071256,0.0,97.49459004626938,301.3481586357158,769.7699784743027,465.8857840828469,742.822230042757,444.42649467804506,86.72836700973416
40277,771520202,Dammarie-les-Lys,H,7.97171220437308,41.79589264494761,180.72845742362463,80.22869165676506,520.9771697449924,467.03387373970264,0.0,49.3050824030179,21.060795884609625,167.66022942874872,309.774711937955,445.3341196209144,172.67772828429497,132.92312985486478
40278,771520203,Dammarie-les-Lys,H,9.51279550925614,56.0188113172456,148.5662239227549,495.26596775865465,992.7469574865244,157.53715631519,0.0,48.34778401794167,273.0359002561109,300.75582286577423,354.98519782294096,438.08088546585753,433.7979124732801,10.64440940772023
40281,771520301,Dammarie-les-Lys,H,55.69759802225249,183.58571549783207,215.42752634880816,362.1944955197801,2126.5625949655346,780.5403082753475,0.0,86.36015684224566,45.87022290291038,598.2415560441792,1035.209308605962,1315.2916236864562,326.8495791911511,316.1857913566501
40282,771520302,Dammarie-les-Lys,H,51.51475099557028,187.4237559189508,163.2541264788039,175.28212166298562,596.5466940615154,321.15168998459535,0.0,28.9128895985936,54.81143863029134,249.374826879253,328.799625189824,473.5586645533109,228.79678536957445,130.9189088815741
40283,771520303,Dammarie-les-Lys,H,0.0,45.43992760326492,82.67289947029484,147.6271385325781,601.3460187046344,163.49384786334647,9.07886378600559,47.03814378374601,0.0,83.50695007905065,239.80838615835768,397.1715741816283,207.15604696271623,56.81986722261419
40284,771520401,Dammarie-les-Lys,H,92.91347685719188,411.1474358356338,454.5012805492793,1095.1238260468976,2517.925085775404,424.71432446103023,2.12316728858826,92.40845188186562,950.2666997499048,1088.5029620634086,1117.1465291269958,685.4629459996532,876.475562032303,183.93911138271807
40285,771530101,Dammartin-en-Goële,H,66.1760806152215,406.5102094935035,330.8804030761075,775.205515778309,2717.9461681251687,822.4741447891815,0.0,255.2505966587115,524.6817820206848,1668.5826040837992,1162.8082736674637,964.280031821799,387.6027578891545,155.98647573587925
40286,771530102,Dammartin-en-Goële,H,0.0,85.35666931848321,113.444709626094,590.8578626359063,1503.1424025457454,171.80588703261725,0.0,118.17157252718124,505.7743304163358,661.760806152215,478.2325643065504,260.25059665871146,415.963935295678,24.45372580217438
40287,771530103,Dammartin-en-Goële,H,0.0,18.907451604349,70.90294351630875,397.056483691329,1342.429063908779,151.259612834792,18.907451604349,118.17157252718124,307.24608857067125,515.2280562185102,496.32060461416125,231.61628215327525,255.2505966587115,37.814903208698
40301,771690101,Émerainville,H,92.85588735816378,157.6908495495816,189.22901945949792,831.3376903611121,2413.411687408716,445.73787580351706,22.89705505477985,194.61168439818348,879.4973829725037,1095.223927431898,892.3939562785805,678.7872949710033,309.7092100649596,57.14249876867917
40302,771690102,Émerainville,H,36.45480278672959,77.79415244446025,126.15267963966528,616.5716245064754,2155.7414123424683,495.1224186018858,10.44464529100634,195.2232831995161,611.3869613986251,676.9488635143632,695.2064678411108,694.2675783564442,598.4833110993158,25.8759796213032
40303,771710101,Esbly,H,144.13282226934163,188.86369814603387,273.35535257978586,839.9464470178874,1988.038927852988,447.3087587669223,14.91029195889741,154.07301690860658,601.3817756755288,1043.7204371228188,815.0959604197251,606.3518729951613,611.3219703147938,34.79068123742729
